,Round,Date,Account name,Campaign group name,Campaign name,Total spent,Impressions,Clicks,Leads
1308,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,126.37,622,8,0
1309,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,95.28,772,6,0
1310,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,37.68,836,4,0
1311,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,94.57,641,6,0
1312,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,250.16,1699,15,0
1313,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,129.02,2268,11,0
1314,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,191.22,1562,11,0
1315,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,271.71,2585,15,0
1316,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,81.04,1910,7,0
1317,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,161.47,1295,10,0
1318,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,2,0
1319,1,2024-06-19 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
1320,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,398.6,4090,21,0
1321,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,211.52,3053,17,0
1322,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,321.75,3062,21,0
1323,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,126.92,302,8,0
1324,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,138.5,622,12,0
1325,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,144.24,395,10,0
1326,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,122.74,814,8,0
1327,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,135.18,691,11,0
1328,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,150,806,11,0
1329,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,236.25,2883,15,0
1330,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,122.58,1283,11,0
1331,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,218.56,1065,14,0
1332,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,228.58,1890,14,0
1333,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,122.27,2050,10,0
1334,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,196.06,2046,12,0
1335,1,2024-06-20 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
1336,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,310.83,2679,18,0
1337,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,151.31,2955,13,0
1338,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,247.65,2693,17,0
1339,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,115.35,786,7,0
1340,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,60.39,1044,6,0
1341,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,124.28,323,9,0
1342,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,119.91,420,8,0
1343,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,52.32,626,5,0
1344,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,129.71,1004,11,0
1345,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,223.37,2091,13,0
1346,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,110.53,1390,10,0
1347,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,145.4,1170,9,0
1348,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,193.01,2431,12,0
1349,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,111.37,1702,8,0
1350,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,169.21,1734,11,0
1351,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
1352,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Enterprise Message Ads,0,0,1,0
1353,1,2024-06-21 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
1354,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,171.2,2276,10,0
1355,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,111.17,1726,9,0
1356,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,149.41,889,9,0
1357,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,67.28,331,5,0
1358,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,126.21,610,13,0
1359,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,96.17,310,6,0
1360,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,65.44,616,4,0
1361,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,124.93,843,12,0
1362,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,101.8,172,7,0
1363,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,142.76,1434,8,0
1364,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,78.07,779,7,0
1365,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,113.68,753,7,0
1366,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,131.44,735,8,0
1367,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,103.85,1565,9,0
1368,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,159.81,1323,11,0
1369,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
1370,1,2024-06-22 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,1,0
1371,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,75.86,1623,6,0
1372,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,43.87,636,6,0
1373,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,83.38,686,7,0
1374,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,25.81,156,3,0
1375,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,70.37,621,6,0
1376,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,7.66,164,3,0
1377,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,22.3,206,2,0
1378,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,124.52,773,11,0
1379,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,50.25,110,4,0
1380,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,67.68,1041,6,0
1381,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,22.07,544,4,0
1382,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,61.2,352,5,0
1383,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,48.04,95,5,0
1384,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,50.12,421,4,0
1385,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,102.49,1333,7,0
1386,1,2024-06-23 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
1387,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,357.25,6335,21,0
1388,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,129.59,1779,10,0
1389,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,308.33,3739,20,0
1390,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,116.28,596,7,0
1391,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,110.25,712,10,0
1392,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,126.64,833,9,0
1393,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,129.93,675,9,0
1394,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,55.44,681,5,0
1395,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,113.7,651,8,0
1396,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,242.27,2128,14,0
1397,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,122.3,1844,10,0
1398,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,213.9,1755,13,1
1399,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,279.09,3700,16,1
1400,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,111.31,1570,9,0
1401,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,103.76,1557,7,0
1402,2,2024-06-24 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,Jan 18th Webinar Message Invite,0,0,1,0
1403,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,420.94,5049,23,0
1404,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,161.69,3004,14,0
1405,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,335.84,3331,21,0
1406,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,145.62,613,9,0
1407,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,77.82,1028,8,1
1408,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,115.38,553,8,0
1409,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,146.97,658,10,0
1410,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,38.82,870,4,0
1411,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,100.95,564,8,0
1412,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,267.91,3211,16,0
1413,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,111.53,1091,8,0
1414,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,196.49,1976,12,0
1415,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,282.54,2590,16,0
1416,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,120.81,1539,9,0
1417,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,114.24,1723,7,0
1418,2,2024-06-25 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
1419,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,225,3583,15,1
1420,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,75,849,8,0
1421,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,150,1459,12,0
1422,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,118.55,904,10,0
1423,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,109.71,1039,12,0
1424,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,108.15,803,7,0
1425,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,116.92,574,7,0
1426,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,99.42,878,9,0
1427,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,75.18,436,5,0
1428,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,150,1006,10,0
1429,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,113.53,613,9,0
1430,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,150,1564,11,0
1431,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,150,1748,10,0
1432,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,122.13,1775,10,0
1433,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,150,1021,10,0
1434,2,2024-06-26 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
1435,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,225,2886,15,0
1436,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,75,1541,8,0
1437,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,150,2298,12,0
1438,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,37.5,61,4,0
1439,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,37.5,512,6,0
1440,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,37.5,192,4,0
1441,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,37.5,152,4,0
1442,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,37.5,401,6,0
1443,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,37.5,530,5,0
1444,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,37.5,746,5,0
1445,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,37.5,650,4,0
1446,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,37.5,834,4,0
1447,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,37.5,632,4,0
1448,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,37.5,735,4,0
1449,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,37.5,334,4,0
1450,2,2024-06-27 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,MK Federal Message Ads,0,0,2,0
1451,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,225,3666,15,0
1452,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,75,767,7,0
1453,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,150,3423,12,0
1454,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - Enterprise,37.5,491,5,0
1455,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SLED,37.5,367,5,0
1456,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Still - CC - Click - SMB,37.5,411,5,0
1457,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - Enterprise,37.5,154,4,0
1458,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SLED,37.5,694,6,0
1459,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Hot,Coef - Lead - Hot - Video - CC - Click - SMB,37.5,259,5,0
1460,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - Enterprise,37.5,733,4,0
1461,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SLED,37.5,923,5,0
1462,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Still - CC - Click - SMB,37.5,823,4,0
1463,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - Enterprise,37.5,889,4,0
1464,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SLED,37.5,1033,5,0
1465,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Warm,Coef - Lead - Warm - Video - CC - Click - SMB,37.5,1102,3,0
1466,2,2024-06-28 00:00:00,Tovuti LinkedIn Ad Account,Message Ad Group V 1.0,ENT Message AD Rob V2.0,0,0,1,0
1467,2,2024-06-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - Enterprise,Coef - Lead - Cold - Video - CC - Click - Enterprise,141.14,1633,8,0
1468,2,2024-06-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SLED,Coef - Lead - Cold - Video - CC - Click - SLED,51.21,991,5,0
1469,2,2024-06-29 00:00:00,Tovuti LinkedIn Ad Account,Coef - Lead - Cold - SMB,Coef - Lead - Cold - Video - CC - Click - SMB,73.62,1309,5,0
